user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
2C103.23	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	N/A	N/A	N/A	N/A	N/A	GCA_016882305.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__Cyanobium sp016882305	78.99	0.459	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	taxonomic classification defined by topology and ANI	N/A	GCA_024958715.1, s__Cyanobium sp024958715, 95.0, 78.53, 0.39; GCA_024958655.1, s__Cyanobium sp024958655, 95.0, 78.42, 0.388; GCF_000316515.1, s__Cyanobium gracile, 95.0, 78.23, 0.372; GCA_003003925.1, s__Cyanobium minutissimum, 95.0, 78.21, 0.377; GCA_002252675.1, s__Cyanobium sp002252675, 95.2744, 78.16, 0.378; GCA_903907855.1, s__Cyanobium sp903907855, 95.0, 78.15, 0.329; GCF_019038415.1, s__Cyanobium sp019038415, 95.0, 78.12, 0.338; GCF_014698445.1, s__Cyanobium elabens, 95.0, 78.06, 0.358; GCA_014191755.1, s__Cyanobium sp014191755, 95.0, 78.04, 0.364; GCF_024346055.1, s__Cyanobium sp024346055, 95.0, 78.04, 0.355; GCF_024345535.1, s__Cyanobium sp016882315, 95.2744, 78.02, 0.37; GCF_024346455.1, s__Cyanobium sp024346455, 95.0, 78.0, 0.33; GCA_019359745.1, s__Cyanobium saxicola, 95.0, 77.97, 0.351; GCA_019038465.1, s__Cyanobium sp019038465, 95.0, 77.94, 0.351; GCA_903917565.1, s__Cyanobium sp903917565, 95.0, 77.93, 0.332; GCF_024345975.1, s__Cyanobium sp024345975, 95.0, 77.92, 0.34; GCA_025127995.1, s__Cyanobium sp025127995, 95.0, 77.91, 0.323; GCF_024345515.1, s__Cyanobium sp024345515, 95.0, 77.91, 0.318; GCA_000708525.1, s__Cyanobium sp000708525, 95.0, 77.9, 0.331; GCA_903882285.1, s__Cyanobium sp903882285, 95.0, 77.87, 0.337; GCF_015840715.1, s__Cyanobium sp015840715, 95.0, 77.84, 0.323; GCA_903823115.1, s__Cyanobium sp903823115, 95.0, 77.84, 0.32; GCA_903935205.1, s__Cyanobium sp903935205, 95.0, 77.84, 0.348; GCA_903856805.1, s__Cyanobium sp903856805, 95.0, 77.58, 0.286; GCA_903858015.1, s__Cyanobium sp903858015, 95.0, 77.51, 0.352; GCA_903934745.1, s__Cyanobium sp903934745, 95.0, 77.47, 0.319; GCA_945877115.1, s__Cyanobium sp945877115, 95.0, 77.33, 0.242; GCA_903831165.1, s__Cyanobium sp903831165, 95.0, 77.16, 0.195	90.09	11	0.94503	N/A
2C21.11	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAIXSC01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903921945.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAIXSC01;s__CAIXSC01 sp903921945	81.7	0.792	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	45.38	11	0.97976	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
2C21.13	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__REEB460;s__	N/A	N/A	N/A	N/A	N/A	GCA_018970025.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__REEB460;s__REEB460 sp018970025	79.87	0.5	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	53.01	11	0.91676	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
2C21.19	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAIPEB01;s__	N/A	N/A	N/A	N/A	N/A	GCA_903863885.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAIPEB01;s__CAIPEB01 sp903863885	74.91	0.02	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	39.27	11	0.85838	N/A
2C21.2	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Planktothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.11	11	0.94252	N/A
2C21.20	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__VGXO01;s__	N/A	N/A	N/A	N/A	N/A	GCA_016873275.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__VGXO01;s__VGXO01 sp016873275	92.68	0.946	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__VGXO01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_017859745.1, s__VGXO01 sp017859745, 95.0, 79.31, 0.52	51.48	11	0.99012	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
2C21.21	d__Bacteria;p__Bdellovibrionota;c__UBA2361;o__UBA2361;f__OMIW01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_900299205.1	95.0	d__Bacteria;p__Bdellovibrionota;c__UBA2361;o__UBA2361;f__OMIW01;g__OMIW01;s__OMIW01 sp900299205	75.34	0.004	d__Bacteria;p__Bdellovibrionota;c__UBA2361;o__UBA2361;f__;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	73.07	11	0.7835	N/A
2C21.25	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis aeruginosa_D	GCA_007095845.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis aeruginosa_D	98.29	0.903	GCA_007095845.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis aeruginosa_D	98.29	0.903	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_015206885.1, s__Microcystis aeruginosa_H, 95.0, 95.24, 0.844; GCA_001264245.1, s__Microcystis panniformis_A, 95.1724, 94.87, 0.881; GCF_014698335.1, s__Microcystis panniformis, 95.0, 94.66, 0.872; GCF_014696875.1, s__Microcystis wesenbergii, 95.0, 94.64, 0.845; GCA_009995705.1, s__Microcystis aeruginosa_F, 95.0, 94.58, 0.86; GCA_007095785.1, s__Microcystis aeruginosa_E, 95.0, 94.55, 0.845; GCF_009792235.1, s__Microcystis viridis, 95.0, 94.19, 0.863; GCF_000981785.2, s__Microcystis aeruginosa_C, 95.0, 94.15, 0.854; GCF_000297435.1, s__Microcystis sp000297435, 95.0, 94.12, 0.828; GCA_007096045.1, s__Microcystis novacekii, 95.0, 94.1, 0.851; GCF_008974145.1, s__Microcystis aeruginosa_G, 95.0, 94.08, 0.848; GCF_000010625.1, s__Microcystis aeruginosa, 95.1724, 94.05, 0.887; GCA_002282935.1, s__Microcystis sp002282935, 95.0, 93.51, 0.808	82.34	11	N/A	N/A
2C21.36	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_018882965.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp018882965	84.59	0.878	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	taxonomic classification defined by topology and ANI	N/A	GCA_017853185.1, s__Mycobacterium sp017853185, 95.0, 80.9, 0.613; GCA_018883075.1, s__Mycobacterium sp018883075, 95.0, 80.57, 0.664; GCA_903884065.1, s__Mycobacterium sp903884065, 95.0, 80.43, 0.68; GCF_022760805.1, s__Mycobacterium alkanivorans, 95.0, 80.37, 0.585; GCA_020438865.1, s__Mycobacterium sp020438865, 95.0, 80.37, 0.654; GCA_020637165.1, s__Mycobacterium sp020637165, 95.0, 80.36, 0.649; GCA_020438905.1, s__Mycobacterium sp020438905, 95.0, 80.21, 0.616; GCA_903877095.1, s__Mycobacterium sp903877095, 95.0, 80.21, 0.653; GCA_001510415.1, s__Mycobacterium sp001510415, 95.0, 80.17, 0.556; GCA_001494595.1, s__Mycobacterium sp001494595, 95.0, 80.13, 0.699; GCA_018882545.1, s__Mycobacterium sp018882545, 95.0, 80.11, 0.554; GCA_021413425.1, s__Mycobacterium sp021413425, 95.0, 80.08, 0.635; GCA_020439025.1, s__Mycobacterium sp020439025, 95.0, 80.06, 0.533; GCA_903862565.1, s__Mycobacterium sp903862565, 95.0, 80.03, 0.584; GCF_011694515.1, s__Mycobacterium sp011694515, 95.0, 80.01, 0.663; GCF_010731855.1, s__Mycobacterium anyangense, 95.0, 79.95, 0.663; GCA_002007745.1, s__Mycobacterium litorale_A, 95.0, 79.91, 0.657; GCF_002723835.1, s__Mycobacterium sp002723835, 95.0, 79.79, 0.675; GCA_023460175.1, s__Mycobacterium sp023460175, 95.0, 79.77, 0.528; GCF_004570325.1, s__Mycobacterium sp004570325, 95.0, 79.69, 0.574; GCA_021732005.1, s__Mycobacterium sp021732005, 95.0, 79.64, 0.617; GCF_900637205.1, s__Mycobacterium chitae, 95.0, 79.63, 0.577; GCA_023264735.1, s__Mycobacterium sp023264735, 95.0, 79.62, 0.593; GCF_002592005.1, s__Mycobacterium palauense, 95.0, 79.62, 0.624; GCF_004745805.1, s__Mycobacterium sp004745805, 95.0, 79.58, 0.653; GCF_013337765.1, s__Mycobacterium sp003053865, 95.0, 79.58, 0.597; GCA_002967005.1, s__Mycobacterium talmoniae, 95.0, 79.58, 0.38; GCA_005787665.1, s__Mycobacterium sp005787665, 95.0, 79.55, 0.541; GCA_020438785.1, s__Mycobacterium sp020438785, 95.0, 79.55, 0.462; GCF_019710635.1, s__Mycobacterium sp019710635, 95.0, 79.54, 0.603; GCA_022600695.1, s__Mycobacterium sp022600695, 95.0, 79.5, 0.584; GCA_023416315.1, s__Mycobacterium sp023416315, 95.0, 79.49, 0.565; GCF_022370635.1, s__Mycobacterium crocinum, 95.0, 79.47, 0.632; GCA_008329905.1, s__Mycobacterium sp008329905, 95.0, 79.47, 0.643; GCA_018500045.1, s__Mycobacterium sp018500045, 95.0, 79.44, 0.491; GCF_010726245.1, s__Mycobacterium aichiense, 95.0, 79.42, 0.647; GCF_000559085.1, s__Mycobacterium aromaticivorans, 95.0, 79.42, 0.635; GCA_002887815.1, s__Mycobacterium sp002887815, 95.0, 79.42, 0.653; GCA_004362315.1, s__Mycobacterium sp004362315, 95.0, 79.36, 0.651; GCA_903911165.1, s__Mycobacterium sp903911165, 95.0, 79.36, 0.557; GCF_002086695.1, s__Mycobacterium rhodesiae, 95.0, 79.34, 0.635; GCF_013404075.1, s__Mycobacterium vinylchloridicum, 95.0, 79.34, 0.636; GCF_010731895.1, s__Mycobacterium helvum, 95.0, 79.31, 0.594; GCA_945897705.1, s__Mycobacterium sp945897705, 95.0, 79.31, 0.576; GCF_001021385.1, s__Mycobacterium sp001021385, 95.0, 79.29, 0.596; GCA_016462945.1, s__Mycobacterium sp016462945, 95.0, 79.29, 0.533; GCA_900078375.1, s__Mycobacterium sp900078375, 95.0, 79.28, 0.617; GCF_000230935.1, s__Mycobacterium rhodesiae_B, 95.0, 79.27, 0.635; GCA_001187505.1, s__Mycobacterium goodii_B, 95.0, 79.24, 0.537; GCF_014218295.1, s__Mycobacterium litorale_B, 95.0, 79.23, 0.576; GCF_010731695.1, s__Mycobacterium litorale, 95.0, 79.23, 0.567; GCA_020438845.1, s__Mycobacterium sp020438845, 95.0, 79.2, 0.592; GCF_002838065.1, s__Mycobacterium sp002838065, 95.0, 79.18, 0.521; GCF_019050325.1, s__Mycobacterium fortunisiensis, 95.0, 79.16, 0.529; GCA_008329565.1, s__Mycobacterium sp008329565, 95.0, 79.14, 0.571; GCF_000455325.1, s__Mycobacterium septicum, 95.0, 79.13, 0.538; GCF_010731875.1, s__Mycobacterium sarraceniae, 95.0, 79.11, 0.55; GCF_002250655.1, s__Mycobacterium sphagni, 95.0, 79.09, 0.603; GCF_010731295.1, s__Mycobacterium boenickei, 95.0, 79.07, 0.525; GCA_018401645.1, s__Mycobacterium sp018401645, 95.0, 79.06, 0.508; GCA_001667265.1, s__Mycobacterium sp001667265, 95.0, 79.02, 0.547; GCF_001245615.1, s__Mycobacterium neworleansense, 95.0, 79.02, 0.528; GCF_010729895.1, s__Mycobacterium confluentis, 95.0, 79.01, 0.543; GCF_900240945.1, s__Mycobacterium sp900240945, 95.0, 79.01, 0.538; GCF_000266905.1, s__Mycobacterium chubuense_A, 95.0, 79.0, 0.578; GCF_900078665.2, s__Mycobacterium houstonense, 95.0, 78.94, 0.533; GCA_018268465.1, s__Mycobacterium sp018268465, 95.0, 78.94, 0.522; GCF_000382405.1, s__Mycobacterium sp000382405, 95.0, 78.91, 0.397; GCA_002086835.1, s__Mycobacterium porcinum, 95.0, 78.9, 0.524; GCA_001942045.1, s__Mycobacterium porcinum_A, 95.0, 78.9, 0.502; GCF_019645875.1, s__Mycobacterium senegalense, 95.0, 78.89, 0.521; GCF_002101965.1, s__Mycobacterium wolinskyi, 95.0, 78.88, 0.51; GCF_001953975.1, s__Mycobacterium sp001953975, 95.0, 78.87, 0.509; GCA_022708865.1, s__Mycobacterium sp022708865, 95.0, 78.87, 0.42; GCF_002157835.1, s__Mycobacterium dioxanotrophicus, 95.0, 78.86, 0.52; GCA_016197405.1, s__Mycobacterium sp016197405, 95.0, 78.85, 0.544; GCF_001665785.1, s__Mycobacterium peregrinum_A, 95.0, 78.85, 0.502; GCF_010727475.1, s__Mycobacterium mageritense, 95.0, 78.84, 0.53; GCF_001667505.1, s__Mycobacterium sp001667505, 95.0, 78.82, 0.505; GCF_001954135.1, s__Mycobacterium sp001954135, 95.0, 78.82, 0.497; GCF_009729095.1, s__Mycobacterium sp009729095, 95.0, 78.8, 0.545; GCF_022370755.2, s__Mycobacterium goodii, 95.0, 78.8, 0.486; GCF_014873705.1, s__Mycobacterium sp014873705, 95.0, 78.78, 0.487; GCF_002086485.1, s__Mycobacterium aquaticum, 95.0, 78.76, 0.53; GCF_022179545.1, s__Mycobacterium fortuitum, 95.0, 78.76, 0.496; GCF_001942625.1, s__Mycobacterium syngnathidarum, 95.0, 78.76, 0.499; GCA_004762045.1, s__Mycobacterium sp004762045, 95.0, 78.75, 0.522; GCA_020438895.1, s__Mycobacterium sp020438895, 95.0, 78.75, 0.42; GCA_001665685.1, s__Mycobacterium sp001665685, 95.0, 78.75, 0.514; GCF_000805385.1, s__Mycobacterium setense, 95.0, 78.73, 0.503; GCF_010725885.1, s__Mycobacterium tokaiense, 95.0, 78.71, 0.55; GCF_010726085.1, s__Mycobacterium moriokaense, 95.0, 78.64, 0.507; GCA_005789055.1, s__Mycobacterium sp005789055, 95.0, 78.6, 0.551; GCF_001570425.1, s__Mycobacterium brisbanense, 95.0, 78.56, 0.531; GCA_000426065.1, s__Mycobacterium sp000426065, 95.0, 78.56, 0.511; GCF_000373905.1, s__Mycobacterium sp000373905, 95.0, 78.54, 0.429; GCF_015710575.1, s__Mycobacterium mengxianglii, 95.0, 78.54, 0.496; GCF_001984215.1, s__Mycobacterium sp001984215, 95.0, 78.52, 0.493; GCF_000328565.1, s__Mycobacterium sp000328565, 95.0, 78.45, 0.476	94.46	11	0.98282	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
2C21.7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__UBA6136;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__UBA6136;s__	ANI	N/A	GCA_002423305.1, s__UBA6136 sp002423305, 95.0, 78.05, 0.172; GCA_005792805.1, s__UBA6136 sp005792805, 95.0, 77.12, 0.123; GCA_009922685.1, s__UBA6136 sp009922685, 95.0, 76.79, 0.073; GCA_903835265.1, s__UBA6136 sp903835265, 95.0, 76.75, 0.061; GCA_007280285.1, s__UBA6136 sp007280285, 95.0, 76.64, 0.066	70.69	11	0.93296	N/A
2C22.11	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JACJWR01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020637055.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JACJWR01;s__JACJWR01 sp020637055	78.47	0.374	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	82.82	11	0.9191	N/A
2C22.14	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	N/A	N/A	N/A	N/A	N/A	GCF_015840715.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__Cyanobium sp015840715	86.25	0.752	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	taxonomic classification defined by topology and ANI	N/A	GCA_024958715.1, s__Cyanobium sp024958715, 95.0, 81.63, 0.623; GCF_024345535.1, s__Cyanobium sp016882315, 95.2744, 81.14, 0.599; GCA_002252675.1, s__Cyanobium sp002252675, 95.2744, 81.12, 0.6; GCA_003003925.1, s__Cyanobium minutissimum, 95.0, 81.08, 0.599; GCA_903882285.1, s__Cyanobium sp903882285, 95.0, 81.07, 0.61; GCA_024958655.1, s__Cyanobium sp024958655, 95.0, 80.92, 0.623; GCF_014698445.1, s__Cyanobium elabens, 95.0, 80.87, 0.613; GCF_000316515.1, s__Cyanobium gracile, 95.0, 80.8, 0.613; GCF_024346055.1, s__Cyanobium sp024346055, 95.0, 80.74, 0.577; GCA_903823115.1, s__Cyanobium sp903823115, 95.0, 80.64, 0.592; GCF_024345515.1, s__Cyanobium sp024345515, 95.0, 80.61, 0.527; GCF_019038415.1, s__Cyanobium sp019038415, 95.0, 80.6, 0.539; GCA_019359745.1, s__Cyanobium saxicola, 95.0, 80.56, 0.566; GCA_019038465.1, s__Cyanobium sp019038465, 95.0, 80.52, 0.549; GCF_024345975.1, s__Cyanobium sp024345975, 95.0, 80.49, 0.574; GCF_024346455.1, s__Cyanobium sp024346455, 95.0, 80.46, 0.531; GCA_903934745.1, s__Cyanobium sp903934745, 95.0, 80.42, 0.538; GCA_903907855.1, s__Cyanobium sp903907855, 95.0, 80.4, 0.531; GCA_000708525.1, s__Cyanobium sp000708525, 95.0, 80.2, 0.528; GCA_903917565.1, s__Cyanobium sp903917565, 95.0, 80.15, 0.545; GCA_025127995.1, s__Cyanobium sp025127995, 95.0, 80.11, 0.52; GCA_903935205.1, s__Cyanobium sp903935205, 95.0, 80.1, 0.523; GCA_014191755.1, s__Cyanobium sp014191755, 95.0, 80.04, 0.512; GCA_903831165.1, s__Cyanobium sp903831165, 95.0, 79.57, 0.484; GCA_903858015.1, s__Cyanobium sp903858015, 95.0, 79.43, 0.469; GCA_903856805.1, s__Cyanobium sp903856805, 95.0, 78.83, 0.412; GCA_016882305.1, s__Cyanobium sp016882305, 95.0, 78.38, 0.339; GCA_945877115.1, s__Cyanobium sp945877115, 95.0, 77.91, 0.315	77.68	11	0.97129	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
2C22.7	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae_B;g__Synechocystis;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae_B;g__Synechocystis;s__	ANI	N/A	GCF_015207985.1, s__Synechocystis salina, 95.0, 77.54, 0.289; GCF_018282115.1, s__Synechocystis sp018282115, 95.0, 77.39, 0.288; GCF_000284455.1, s__Synechocystis sp000284455, 95.0, 77.19, 0.307; GCF_000478825.2, s__Synechocystis sp000478825, 95.0, 77.17, 0.296; GCA_016471375.1, s__Synechocystis sp016471375, 95.0, 77.1, 0.123	90.82	11	0.9549	N/A
2C22.8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	32.17	11	0.91052	N/A
2C23.10	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__	ANI	N/A	GCA_010032125.1, s__MAG-120802 sp010032125, 95.0, 77.67, 0.115; GCA_016870975.1, s__MAG-120802 sp016870975, 95.0, 77.6, 0.286; GCA_018882735.1, s__MAG-120802 sp018882735, 95.0, 77.59, 0.252; GCA_018969585.1, s__MAG-120802 sp018969585, 95.0, 77.58, 0.32; GCA_010023045.1, s__MAG-120802 sp010023045, 95.0, 77.57, 0.238; GCA_018882745.1, s__MAG-120802 sp018882745, 95.0, 77.38, 0.211; GCA_016870855.1, s__MAG-120802 sp016870855, 95.0, 77.27, 0.228; GCA_009924185.1, s__MAG-120802 sp009924185, 95.0, 77.22, 0.162; GCA_018883365.1, s__MAG-120802 sp018883365, 95.0, 77.15, 0.245; GCA_018882885.1, s__MAG-120802 sp018882885, 95.0, 77.13, 0.221; GCA_003569145.1, s__MAG-120802 sp003569145, 95.0, 77.07, 0.167; GCA_009927705.1, s__MAG-120802 sp009927705, 95.0, 77.06, 0.1; GCA_016870795.1, s__MAG-120802 sp016870795, 95.0, 77.01, 0.17; GCA_016870835.1, s__MAG-120802 sp016870835, 95.0, 76.83, 0.189; GCA_023254845.1, s__MAG-120802 sp023254845, 95.0, 76.79, 0.16; GCA_016870365.1, s__MAG-120802 sp016870365, 95.0, 76.65, 0.102; GCA_005777515.1, s__MAG-120802 sp005777515, 95.0, 76.45, 0.148; GCA_002347935.1, s__MAG-120802 sp002347935, 95.0, 76.45, 0.136; GCA_010032085.1, s__MAG-120802 sp010032085, 95.0, 76.4, 0.154	75.87	11	0.95232	N/A
2C23.14	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JACJWR01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020637055.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__JACJWR01;s__JACJWR01 sp020637055	77.74	0.245	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA10799;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	88.0	11	0.878	N/A
2C23.17	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula_B;s__	N/A	N/A	N/A	N/A	N/A	GCA_903820735.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula_B;s__Pirellula_B sp903820735	78.86	0.26	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula_B;s__	taxonomic classification defined by topology and ANI	N/A	GCA_903892355.1, s__Pirellula_B sp903892355, 95.0, 78.13, 0.085; GCA_021300155.1, s__Pirellula_B sp021300155, 95.0, 77.63, 0.036; GCF_001610875.1, s__Pirellula_B sp001610875, 95.0, 77.6, 0.038; GCA_003671195.1, s__Pirellula_B sp003671195, 95.0, 77.18, 0.118; GCA_903858115.1, s__Pirellula_B sp903858115, 95.0, 77.18, 0.043; GCA_021298315.1, s__Pirellula_B sp021298315, 95.0, 77.16, 0.089; GCA_018969045.1, s__Pirellula_B sp018969045, 95.0, 77.1, 0.091; GCA_021299695.1, s__Pirellula_B sp021299695, 95.0, 77.06, 0.101; GCA_021300015.1, s__Pirellula_B sp021300015, 95.0, 77.01, 0.107; GCA_021736575.1, s__Pirellula_B sp021736575, 95.0, 77.01, 0.027; GCA_016872635.1, s__Pirellula_B sp016872635, 95.0, 76.97, 0.056; GCA_903837255.1, s__Pirellula_B sp903837255, 95.0, 76.96, 0.095; GCA_903930765.1, s__Pirellula_B sp903930765, 95.0, 76.94, 0.076; GCA_018970165.1, s__Pirellula_B sp018970165, 95.0, 76.56, 0.06; GCA_903920425.1, s__Pirellula_B sp903920425, 95.0, 76.55, 0.03; GCA_945870455.1, s__Pirellula_B staleyi_A, 95.0, 76.38, 0.027; GCA_903892365.1, s__Pirellula_B sp903892365, 95.0, 75.73, 0.026; GCA_945900945.1, s__Pirellula_B staleyi_B, 95.0, 75.69, 0.024	79.96	11	0.97759	N/A
2C23.20	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__TNE-4;s__	N/A	N/A	N/A	N/A	N/A	GCA_018882635.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__TNE-4;s__TNE-4 sp018882635	82.59	0.703	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__TNE-4;s__	taxonomic classification defined by topology and ANI	N/A	GCA_019083985.1, s__TNE-4 sp019083985, 95.0, 81.44, 0.736	54.98	11	0.98763	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
